,Date,Time,Race,Gender,Body_Size,Age_Range,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,City,State,Postcode,Temperature,humidity,windspeed,conditions,Formatted_Date,Datetime,isRain,DayOfWeek,HourInDay
1928,23/12/2015,7:08:09,malay,female,fat,50.0,toddler,small,pink,formal,yellow,long_sleeve,green,short,blankets,5,8,no,11.0,3.0,10.0,3.086276477,101.6444036,1.0,Petaling Jaya,Selangor,46000,26.0,88.76,0.2,Partially cloudy,2015-12-23,2015-12-23 07:08:09,False,2,7
1929,20/02/2016,5:11:19,indian,female,fat,40.0,toddler,big,green,formal,purple,short_sleeve,purple,short,clothes,3,8,no,51.0,4.0,15.0,3.069943717,101.6633758,3.0,Kuala Lumpur,Kuala Lumpur,58200,25.7,90.54,0.0,Partially cloudy,2016-02-20,2016-02-20 05:11:19,False,5,5
1930,01/03/2016,12:13:24,chinese,male,moderate,24.0,toddler,big,purple,formal,brown,short_sleeve,green,long,clothes,3,10,yes,34.0,4.0,17.0,3.082805936,101.6868217,2.0,Kuala Lumpur,Kuala Lumpur,58200,29.9,65.35,12.6,Partially cloudy,2016-03-01,2016-03-01 12:13:24,False,1,12
1931,11/02/2016,6:07:07,chinese,female,fat,34.0,baby,big,grey,traditional,red,long_sleeve,red,short,blankets,3,9,yes,57.0,0.0,12.0,3.078853421,101.7035869,3.0,Kuala Lumpur,Kuala Lumpur,57100,25.8,88.74,1.8,Partially cloudy,2016-02-11,2016-02-11 06:07:07,False,3,6
1932,01/03/2016,11:35:27,indian,female,thin,42.0,no_kids,small,white,formal,green,long_sleeve,black,short,clothes,5,9,yes,16.0,3.0,12.0,3.136994715,101.6735419,1.0,Kuala Lumpur,Kuala Lumpur,59000,31.1,54.36,10.2,Partially cloudy,2016-03-01,2016-03-01 11:35:27,False,1,11
1933,31/12/2015,7:48:38,malay,male,moderate,47.0,toddler,big,pink,formal,orange,short_sleeve,grey,short,clothes,3,7,no,18.0,3.0,17.0,3.070220461,101.6524865,1.0,Kuala Lumpur,Kuala Lumpur,47180,24.0,87.97,2.5,Partially cloudy,2015-12-31,2015-12-31 07:48:38,False,3,7
1934,11/01/2016,19:17:08,chinese,male,thin,59.0,young,small,green,formal,orange,short_sleeve,purple,long,clothes,3,10,no,20.0,4.0,9.0,3.085960156,101.7012982,3.0,Kuala Lumpur,Kuala Lumpur,57100,30.0,73.05,9.0,Partially cloudy,2016-01-11,2016-01-11 19:17:08,False,0,19
1935,10/12/2015,8:24:28,indian,female,fat,28.0,no_kids,small,grey,formal,grey,short_sleeve,blue,long,clothes,4,7,no,29.0,2.0,16.0,3.1312063,101.7075485,2.0,Kuala Lumpur,Kuala Lumpur,55200,25.0,94.18,1.8,Partially cloudy,2015-12-10,2015-12-10 08:24:28,False,3,8
1936,22/01/2016,20:19:28,indian,male,thin,37.0,toddler,big,orange,casual,blue,long_sleeve,blue,long,clothes,4,9,yes,56.0,0.0,18.0,3.085630192,101.6528454,2.0,Petaling Jaya,Selangor,46000,24.8,94.18,4.0,"Rain, Partially cloudy",2016-01-22,2016-01-22 20:19:28,True,4,20
1937,13/01/2016,19:48:41,foreigner,male,moderate,55.0,young,small,yellow,traditional,brown,long_sleeve,brown,long,clothes,5,8,yes,49.0,3.0,18.0,3.104729932,101.6645086,2.0,Kuala Lumpur,Kuala Lumpur,59200,30.9,70.86,11.2,Partially cloudy,2016-01-13,2016-01-13 19:48:41,False,2,19
1938,20/02/2016,13:22:40,malay,female,fat,45.0,toddler,small,purple,formal,orange,long_sleeve,blue,long,blankets,6,9,yes,14.0,1.0,7.0,3.095500207,101.6719848,2.0,Kuala Lumpur,Kuala Lumpur,58200,31.8,57.11,8.7,Partially cloudy,2016-02-20,2016-02-20 13:22:40,False,5,13
1939,20/01/2016,6:50:52,foreigner,female,fat,20.0,toddler,big,yellow,casual,black,short_sleeve,white,short,clothes,4,7,no,11.0,4.0,21.0,3.070933261,101.6631413,1.0,Kuala Lumpur,Kuala Lumpur,58200,25.0,93.44,1.0,Partially cloudy,2016-01-20,2016-01-20 06:50:52,False,2,6
1940,17/12/2015,5:48:48,malay,male,thin,21.0,young,small,brown,casual,orange,long_sleeve,blue,short,clothes,4,9,no,33.0,3.0,14.0,3.120639096,101.6738025,2.0,Kuala Lumpur,Kuala Lumpur,59000,24.1,92.81,0.0,Partially cloudy,2015-12-17,2015-12-17 05:48:48,False,3,5
1941,03/02/2016,13:08:33,foreigner,female,fat,35.0,toddler,small,orange,formal,white,long_sleeve,blue,long,clothes,5,9,yes,60.0,5.0,10.0,3.122262019,101.6872058,1.0,Kuala Lumpur,Kuala Lumpur,50460,30.8,63.35,10.2,Partially cloudy,2016-02-03,2016-02-03 13:08:33,False,2,13
1942,27/12/2015,22:36:03,foreigner,male,fat,37.0,toddler,big,orange,formal,grey,long_sleeve,purple,long,blankets,5,9,no,42.0,4.0,18.0,3.13505928,101.6884522,2.0,Kuala Lumpur,Kuala Lumpur,50566,26.1,88.17,4.3,Partially cloudy,2015-12-27,2015-12-27 22:36:03,False,6,22
1943,08/12/2015,22:26:13,chinese,male,thin,38.0,no_kids,small,orange,formal,black,short_sleeve,blue,short,blankets,4,8,yes,46.0,5.0,21.0,3.107259362,101.6515548,2.0,Petaling Jaya,Selangor,46000,26.0,89.16,7.4,Partially cloudy,2015-12-08,2015-12-08 22:26:13,False,1,22
1944,24/01/2016,13:37:33,malay,female,moderate,52.0,toddler,big,red,traditional,black,short_sleeve,blue,short,blankets,5,7,yes,12.0,1.0,15.0,3.133598427,101.7096539,3.0,Kuala Lumpur,Kuala Lumpur,55200,34.0,49.66,13.1,Partially cloudy,2016-01-24,2016-01-24 13:37:33,False,6,13
1945,21/02/2016,13:14:38,malay,female,thin,46.0,no_kids,small,orange,formal,white,short_sleeve,grey,long,clothes,4,9,yes,45.0,1.0,10.0,3.127870447,101.6471471,1.0,Petaling Jaya,Selangor,46350,33.9,32.51,8.4,Partially cloudy,2016-02-21,2016-02-21 13:14:38,False,6,13
1946,28/01/2016,0:44:06,chinese,male,thin,24.0,toddler,small,yellow,formal,black,short_sleeve,green,short,clothes,4,8,no,24.0,5.0,8.0,3.074613712,101.6659312,1.0,Kuala Lumpur,Kuala Lumpur,58200,28.0,83.13,6.4,Partially cloudy,2016-01-28,2016-01-28 00:44:06,False,3,0
1947,14/02/2016,3:25:51,chinese,male,fat,39.0,toddler,small,green,formal,black,short_sleeve,white,short,blankets,6,9,yes,23.0,0.0,11.0,3.117201373,101.6979021,3.0,Kuala Lumpur,Kuala Lumpur,50460,26.1,83.58,2.1,Partially cloudy,2016-02-14,2016-02-14 03:25:51,False,6,3
1948,27/01/2016,7:39:33,malay,male,fat,50.0,baby,small,pink,traditional,yellow,short_sleeve,green,short,clothes,6,10,yes,14.0,1.0,13.0,3.079668918,101.6839464,3.0,Kuala Lumpur,Kuala Lumpur,58200,25.0,88.68,3.0,Partially cloudy,2016-01-27,2016-01-27 07:39:33,False,2,7
1949,28/01/2016,20:28:29,foreigner,male,fat,21.0,toddler,big,purple,formal,grey,short_sleeve,blue,short,blankets,5,8,no,39.0,5.0,8.0,3.078120965,101.648436,3.0,Petaling Jaya,Selangor,46990,27.2,83.06,5.2,"Rain, Partially cloudy",2016-01-28,2016-01-28 20:28:29,True,3,20
1950,15/02/2016,13:21:57,malay,female,thin,20.0,no_kids,big,yellow,formal,green,short_sleeve,black,long,blankets,3,9,yes,45.0,0.0,13.0,3.100806604,101.7002647,3.0,Kuala Lumpur,Kuala Lumpur,58100,33.0,56.34,5.4,Partially cloudy,2016-02-15,2016-02-15 13:21:57,False,0,13
1951,14/12/2015,9:06:30,indian,female,thin,49.0,young,small,white,traditional,white,long_sleeve,blue,long,clothes,5,10,no,58.0,1.0,16.0,3.112224493,101.6878428,3.0,Kuala Lumpur,Kuala Lumpur,58100,24.0,99.24,0.0,Partially cloudy,2015-12-14,2015-12-14 09:06:30,False,0,9
1952,11/02/2016,11:52:06,malay,female,moderate,56.0,toddler,small,green,casual,black,short_sleeve,white,short,blankets,4,9,no,43.0,4.0,21.0,3.095138496,101.6591469,1.0,Petaling Jaya,Selangor,58000,30.9,62.75,5.4,Partially cloudy,2016-02-11,2016-02-11 11:52:06,False,3,11
1953,19/12/2015,1:18:04,malay,male,thin,45.0,no_kids,small,brown,casual,blue,short_sleeve,blue,long,blankets,4,9,yes,16.0,4.0,11.0,3.134399096,101.6691487,2.0,Kuala Lumpur,Kuala Lumpur,59100,26.1,83.14,2.8,Partially cloudy,2015-12-19,2015-12-19 01:18:04,False,5,1
1954,18/12/2015,1:20:21,malay,female,thin,21.0,young,small,white,formal,pink,short_sleeve,purple,long,blankets,3,8,no,29.0,1.0,12.0,3.103897754,101.6456761,2.0,Petaling Jaya,Selangor,46200,25.0,88.68,5.1,Partially cloudy,2015-12-18,2015-12-18 01:20:21,False,4,1
1955,12/01/2016,11:22:13,foreigner,female,moderate,18.0,toddler,big,yellow,traditional,black,short_sleeve,pink,long,blankets,5,9,no,15.0,0.0,7.0,3.071534305,101.6931382,2.0,Kuala Lumpur,Kuala Lumpur,57000,31.3,64.94,3.9,Partially cloudy,2016-01-12,2016-01-12 11:22:13,False,1,11
1956,14/01/2016,0:34:10,chinese,female,fat,46.0,no_kids,small,brown,traditional,brown,short_sleeve,black,short,blankets,4,10,yes,29.0,0.0,21.0,3.134392505,101.6847392,1.0,Kuala Lumpur,Kuala Lumpur,50470,27.1,92.48,1.0,Partially cloudy,2016-01-14,2016-01-14 00:34:10,False,3,0
1957,14/02/2016,23:49:44,indian,female,thin,44.0,toddler,big,yellow,formal,brown,long_sleeve,blue,short,blankets,3,8,yes,21.0,4.0,10.0,3.132064215,101.6942377,1.0,Kuala Lumpur,Kuala Lumpur,50460,25.2,92.39,2.0,Partially cloudy,2016-02-14,2016-02-14 23:49:44,False,6,23
1958,26/02/2016,20:26:47,malay,female,fat,51.0,young,small,black,traditional,pink,long_sleeve,black,long,blankets,5,10,yes,35.0,5.0,8.0,3.075884415,101.645291,2.0,Petaling Jaya,Selangor,46050,28.8,66.99,7.4,Partially cloudy,2016-02-26,2016-02-26 20:26:47,False,4,20
1959,09/02/2016,19:34:57,indian,female,moderate,45.0,baby,big,yellow,formal,green,long_sleeve,orange,short,clothes,3,10,no,48.0,2.0,21.0,3.135127064,101.6518615,3.0,Kuala Lumpur,Kuala Lumpur,46350,28.1,83.16,3.7,Partially cloudy,2016-02-09,2016-02-09 19:34:57,False,1,19
1960,17/02/2016,11:46:16,indian,female,thin,31.0,young,small,purple,casual,grey,short_sleeve,grey,long,clothes,5,7,yes,27.0,2.0,16.0,3.11233016,101.6569937,3.0,Petaling Jaya,Selangor,50603,30.2,51.62,8.7,Partially cloudy,2016-02-17,2016-02-17 11:46:16,False,2,11
1961,16/01/2016,16:58:47,chinese,female,moderate,37.0,toddler,small,red,casual,black,short_sleeve,green,long,blankets,6,8,yes,29.0,2.0,10.0,3.104053915,101.6744161,2.0,Kuala Lumpur,Kuala Lumpur,59200,32.0,66.58,9.4,Partially cloudy,2016-01-16,2016-01-16 16:58:47,False,5,16
1962,24/01/2016,1:47:35,indian,male,fat,20.0,toddler,small,orange,traditional,grey,long_sleeve,purple,short,clothes,5,9,no,41.0,1.0,16.0,3.118855484,101.6974615,3.0,Kuala Lumpur,Kuala Lumpur,50460,25.3,83.48,4.9,Partially cloudy,2016-01-24,2016-01-24 01:47:35,False,6,1
1963,20/01/2016,7:30:24,malay,female,thin,58.0,toddler,small,green,formal,orange,short_sleeve,yellow,long,clothes,4,10,no,53.0,3.0,21.0,3.139262383,101.6551088,1.0,Kuala Lumpur,Kuala Lumpur,50490,25.0,88.68,2.3,Partially cloudy,2016-01-20,2016-01-20 07:30:24,False,2,7
1964,13/01/2016,2:24:24,indian,male,fat,32.0,no_kids,small,blue,formal,black,long_sleeve,blue,long,clothes,6,7,no,47.0,3.0,17.0,3.098307237,101.6666989,3.0,Kuala Lumpur,Kuala Lumpur,58000,25.8,88.71,0.0,Partially cloudy,2016-01-13,2016-01-13 02:24:24,False,2,2
1965,04/02/2016,8:07:19,chinese,male,fat,47.0,no_kids,small,pink,formal,pink,long_sleeve,yellow,long,clothes,5,8,no,44.0,1.0,9.0,3.068958574,101.6570672,1.0,Kuala Lumpur,Kuala Lumpur,47180,24.6,91.22,3.4,Partially cloudy,2016-02-04,2016-02-04 08:07:19,False,3,8
1966,17/02/2016,23:00:40,foreigner,female,thin,58.0,no_kids,big,green,traditional,yellow,long_sleeve,blue,short,blankets,5,8,yes,57.0,1.0,13.0,3.106305,101.701365,1.0,Kuala Lumpur,Kuala Lumpur,58100,26.8,78.8,1.8,Partially cloudy,2016-02-17,2016-02-17 23:00:40,False,2,23
1967,07/12/2015,3:27:00,foreigner,male,fat,27.0,young,small,orange,formal,grey,long_sleeve,brown,short,clothes,5,8,no,58.0,0.0,21.0,3.089356575,101.6892185,1.0,Kuala Lumpur,Kuala Lumpur,58100,25.0,94.19,5.1,Partially cloudy,2015-12-07,2015-12-07 03:27:00,False,0,3
1968,17/01/2016,21:03:57,chinese,male,thin,45.0,no_kids,small,red,casual,black,short_sleeve,blue,long,clothes,3,10,yes,31.0,5.0,9.0,3.134981982,101.6530908,2.0,Kuala Lumpur,Kuala Lumpur,46350,26.9,89.18,6.2,Partially cloudy,2016-01-17,2016-01-17 21:03:57,False,6,21
1969,14/01/2016,13:02:00,malay,male,fat,58.0,no_kids,small,green,formal,yellow,long_sleeve,white,long,clothes,3,7,no,42.0,4.0,13.0,3.074405959,101.7089492,2.0,Kuala Lumpur,Kuala Lumpur,57100,33.2,57.84,7.9,Partially cloudy,2016-01-14,2016-01-14 13:02:00,False,3,13
1970,10/12/2015,10:45:39,foreigner,male,fat,31.0,toddler,small,red,formal,black,short_sleeve,yellow,long,blankets,5,7,yes,46.0,1.0,21.0,3.07014103,101.6601245,3.0,Kuala Lumpur,Kuala Lumpur,58200,29.0,75.04,7.0,Partially cloudy,2015-12-10,2015-12-10 10:45:39,False,3,10
1971,04/12/2015,10:09:10,malay,male,thin,57.0,young,big,green,traditional,white,long_sleeve,pink,long,clothes,6,9,yes,56.0,0.0,20.0,3.129827326,101.6597379,1.0,Kuala Lumpur,Kuala Lumpur,50603,28.1,78.22,2.2,Partially cloudy,2015-12-04,2015-12-04 10:09:10,False,4,10
1972,10/12/2015,17:20:58,indian,female,moderate,29.0,toddler,small,blue,traditional,yellow,long_sleeve,yellow,short,blankets,4,7,yes,34.0,1.0,14.0,3.079283954,101.6947829,3.0,Kuala Lumpur,Kuala Lumpur,57000,25.9,94.19,7.2,Partially cloudy,2015-12-10,2015-12-10 17:20:58,False,3,17
1973,04/01/2016,3:35:59,indian,female,moderate,20.0,toddler,small,blue,traditional,purple,short_sleeve,brown,short,blankets,6,8,no,28.0,3.0,10.0,3.119363593,101.6481363,1.0,Kuala Lumpur,Kuala Lumpur,50603,26.0,88.76,1.8,Partially cloudy,2016-01-04,2016-01-04 03:35:59,False,0,3
1974,02/12/2015,8:35:43,malay,male,moderate,60.0,toddler,big,grey,casual,grey,short_sleeve,black,long,clothes,5,10,no,35.0,0.0,13.0,3.103051799,101.7025091,3.0,Kuala Lumpur,Kuala Lumpur,51020,25.1,94.11,3.0,Partially cloudy,2015-12-02,2015-12-02 08:35:43,False,2,8
1975,08/01/2016,23:05:52,foreigner,female,moderate,28.0,no_kids,small,pink,traditional,orange,short_sleeve,grey,short,clothes,4,7,no,16.0,1.0,15.0,3.097389539,101.6560532,3.0,Petaling Jaya,Selangor,46000,27.8,84.33,0.2,Partially cloudy,2016-01-08,2016-01-08 23:05:52,False,4,23
1976,17/02/2016,3:30:36,malay,female,moderate,48.0,toddler,small,black,casual,black,long_sleeve,blue,short,clothes,5,8,no,41.0,5.0,18.0,3.117082133,101.6564523,2.0,Kuala Lumpur,Kuala Lumpur,50603,26.1,68.91,3.8,Partially cloudy,2016-02-17,2016-02-17 03:30:36,False,2,3
1977,19/02/2016,6:38:05,malay,female,moderate,30.0,toddler,small,green,traditional,black,long_sleeve,green,long,clothes,6,9,no,50.0,1.0,20.0,3.132640347,101.6696616,1.0,Kuala Lumpur,Kuala Lumpur,59100,24.2,92.67,0.8,Partially cloudy,2016-02-19,2016-02-19 06:38:05,False,4,6
1978,20/01/2016,8:53:26,indian,female,moderate,52.0,toddler,small,pink,formal,orange,short_sleeve,orange,short,blankets,5,7,yes,40.0,1.0,9.0,3.102031423,101.6887398,1.0,Kuala Lumpur,Kuala Lumpur,58100,24.8,93.17,2.8,Partially cloudy,2016-01-20,2016-01-20 08:53:26,False,2,8
1979,14/12/2015,10:50:22,foreigner,female,fat,41.0,toddler,small,orange,traditional,purple,short_sleeve,red,long,clothes,6,9,no,18.0,1.0,15.0,3.092687091,101.7058699,1.0,Kuala Lumpur,Kuala Lumpur,51020,26.8,84.56,4.8,Partially cloudy,2015-12-14,2015-12-14 10:50:22,False,0,10
1980,25/02/2016,19:37:28,malay,female,moderate,39.0,toddler,small,red,formal,purple,short_sleeve,blue,long,clothes,6,7,yes,20.0,4.0,8.0,3.086377791,101.7075101,2.0,Kuala Lumpur,Kuala Lumpur,57100,30.6,64.6,9.0,Partially cloudy,2016-02-25,2016-02-25 19:37:28,False,3,19
1981,16/01/2016,0:38:55,foreigner,male,fat,28.0,toddler,big,pink,traditional,purple,short_sleeve,pink,short,clothes,4,8,yes,25.0,1.0,18.0,3.094777079,101.6946773,1.0,Kuala Lumpur,Kuala Lumpur,58100,26.0,94.23,3.3,Partially cloudy,2016-01-16,2016-01-16 00:38:55,False,5,0
1982,26/02/2016,13:57:52,foreigner,male,thin,32.0,baby,small,white,casual,red,short_sleeve,blue,long,blankets,6,9,no,55.0,4.0,19.0,3.125503702,101.6836552,3.0,Kuala Lumpur,Kuala Lumpur,50470,33.0,44.25,12.0,Partially cloudy,2016-02-26,2016-02-26 13:57:52,False,4,13
1983,07/01/2016,9:08:25,malay,female,moderate,51.0,baby,big,red,casual,white,long_sleeve,black,short,blankets,3,7,no,46.0,5.0,15.0,3.125640795,101.6815593,2.0,Kuala Lumpur,Kuala Lumpur,59000,27.1,86.59,3.6,Partially cloudy,2016-01-07,2016-01-07 09:08:25,False,3,9
1984,29/02/2016,5:38:42,indian,male,thin,44.0,toddler,big,pink,formal,pink,long_sleeve,purple,long,blankets,6,10,yes,18.0,3.0,19.0,3.110377166,101.6504133,2.0,Petaling Jaya,Selangor,46200,24.9,92.13,0.5,Partially cloudy,2016-02-29,2016-02-29 05:38:42,False,0,5
1985,21/02/2016,3:12:39,malay,female,thin,44.0,toddler,big,black,formal,red,long_sleeve,black,short,blankets,3,8,no,55.0,3.0,10.0,3.131366211,101.6513356,1.0,Kuala Lumpur,Kuala Lumpur,50603,25.1,92.76,0.6,Partially cloudy,2016-02-21,2016-02-21 03:12:39,False,6,3
1986,25/02/2016,0:59:56,chinese,female,fat,22.0,toddler,small,red,formal,pink,long_sleeve,purple,short,blankets,5,7,no,14.0,0.0,14.0,3.10331214,101.6627082,2.0,Kuala Lumpur,Kuala Lumpur,59200,26.0,88.26,3.8,Partially cloudy,2016-02-25,2016-02-25 00:59:56,False,3,0
1987,07/12/2015,11:12:08,indian,female,thin,24.0,toddler,big,yellow,casual,pink,short_sleeve,yellow,long,blankets,4,10,no,20.0,0.0,14.0,3.087515338,101.6524171,3.0,Petaling Jaya,Selangor,46000,30.1,66.58,5.6,Partially cloudy,2015-12-07,2015-12-07 11:12:08,False,0,11
1988,13/02/2016,0:24:34,chinese,female,thin,55.0,no_kids,big,pink,traditional,pink,short_sleeve,brown,short,blankets,6,7,no,42.0,0.0,19.0,3.106402844,101.6991225,2.0,Kuala Lumpur,Kuala Lumpur,50600,28.0,75.67,2.1,Partially cloudy,2016-02-13,2016-02-13 00:24:34,False,5,0
1989,13/01/2016,17:05:08,indian,male,moderate,22.0,no_kids,big,orange,traditional,pink,short_sleeve,yellow,short,blankets,3,7,yes,25.0,2.0,17.0,3.102696939,101.665584,1.0,Kuala Lumpur,Kuala Lumpur,59200,32.2,65.92,8.1,Partially cloudy,2016-01-13,2016-01-13 17:05:08,False,2,17
1990,02/12/2015,20:46:25,foreigner,female,thin,33.0,no_kids,small,brown,casual,black,short_sleeve,grey,long,blankets,5,9,yes,20.0,4.0,10.0,3.134035896,101.6499408,3.0,Kuala Lumpur,Kuala Lumpur,46350,27.7,84.07,5.2,Partially cloudy,2015-12-02,2015-12-02 20:46:25,False,2,20
1991,12/02/2016,5:50:41,chinese,male,moderate,57.0,baby,small,brown,traditional,white,short_sleeve,blue,long,clothes,6,9,yes,28.0,1.0,16.0,3.101487516,101.6933698,2.0,Kuala Lumpur,Kuala Lumpur,58100,25.7,85.1,5.1,Partially cloudy,2016-02-12,2016-02-12 05:50:41,False,4,5
1992,29/02/2016,19:02:24,malay,male,moderate,54.0,toddler,big,purple,traditional,black,short_sleeve,grey,short,blankets,6,7,no,59.0,4.0,13.0,3.131909609,101.704883,2.0,Kuala Lumpur,Kuala Lumpur,55200,30.9,66.91,10.7,Partially cloudy,2016-02-29,2016-02-29 19:02:24,False,0,19
1993,18/01/2016,2:50:41,chinese,male,thin,52.0,baby,big,blue,formal,brown,short_sleeve,blue,short,blankets,6,7,yes,20.0,3.0,16.0,3.074656129,101.6780853,2.0,Kuala Lumpur,Kuala Lumpur,58200,26.0,93.78,2.1,"Rain, Partially cloudy",2016-01-18,2016-01-18 02:50:41,True,0,2
1994,18/02/2016,1:14:56,indian,male,fat,24.0,toddler,small,yellow,traditional,pink,short_sleeve,white,short,blankets,5,8,yes,52.0,1.0,15.0,3.081906137,101.6529386,3.0,Petaling Jaya,Selangor,46990,25.9,78.63,0.4,Partially cloudy,2016-02-18,2016-02-18 01:14:56,False,3,1
1995,18/12/2015,5:36:53,malay,female,moderate,59.0,toddler,big,purple,traditional,orange,short_sleeve,green,short,blankets,4,7,yes,13.0,1.0,18.0,3.129554722,101.666219,2.0,Kuala Lumpur,Kuala Lumpur,59100,24.2,93.31,7.2,Partially cloudy,2015-12-18,2015-12-18 05:36:53,False,4,5
1996,20/12/2015,13:50:39,malay,female,fat,19.0,no_kids,big,yellow,casual,white,short_sleeve,black,long,clothes,3,10,yes,46.0,4.0,19.0,3.074223328,101.6557819,3.0,Kuala Lumpur,Kuala Lumpur,58200,30.9,66.82,11.0,Partially cloudy,2015-12-20,2015-12-20 13:50:39,False,6,13
1997,20/12/2015,18:07:30,malay,female,thin,29.0,baby,small,yellow,formal,black,short_sleeve,pink,long,blankets,4,7,yes,56.0,0.0,9.0,3.094245613,101.6856357,1.0,Kuala Lumpur,Kuala Lumpur,58200,29.0,74.47,10.4,Partially cloudy,2015-12-20,2015-12-20 18:07:30,False,6,18
1998,04/02/2016,6:16:39,chinese,male,moderate,19.0,young,small,black,casual,brown,long_sleeve,pink,short,clothes,4,8,no,43.0,3.0,19.0,3.11197106,101.7046561,2.0,Kuala Lumpur,Kuala Lumpur,58100,24.0,94.15,0.0,Partially cloudy,2016-02-04,2016-02-04 06:16:39,False,3,6
1999,28/12/2015,20:01:42,chinese,male,moderate,20.0,no_kids,big,red,traditional,yellow,long_sleeve,white,long,clothes,5,9,yes,19.0,1.0,17.0,3.089465567,101.6681592,2.0,Kuala Lumpur,Kuala Lumpur,59200,26.1,87.9,3.8,"Rain, Partially cloudy",2015-12-28,2015-12-28 20:01:42,True,0,20
2000,05/01/2016,5:54:21,indian,female,moderate,46.0,toddler,big,pink,formal,brown,long_sleeve,white,short,blankets,5,9,yes,17.0,0.0,20.0,3.087118501,101.6487469,3.0,Petaling Jaya,Selangor,46000,25.3,93.2,0.8,Partially cloudy,2016-01-05,2016-01-05 05:54:21,False,1,5
2001,10/12/2015,4:30:30,indian,female,fat,56.0,toddler,big,grey,traditional,yellow,short_sleeve,orange,short,clothes,4,7,no,41.0,0.0,20.0,3.136502444,101.6473247,2.0,Kuala Lumpur,Kuala Lumpur,60000,25.0,94.19,3.7,Partially cloudy,2015-12-10,2015-12-10 04:30:30,False,3,4
2002,14/12/2015,22:40:52,chinese,male,moderate,36.0,toddler,small,yellow,formal,red,short_sleeve,yellow,short,clothes,6,8,no,54.0,4.0,8.0,3.100937843,101.6801244,1.0,Kuala Lumpur,Kuala Lumpur,58100,25.2,93.5,9.6,Partially cloudy,2015-12-14,2015-12-14 22:40:52,False,0,22
2003,23/01/2016,19:39:41,chinese,male,thin,33.0,toddler,big,pink,casual,green,short_sleeve,red,short,blankets,4,9,yes,14.0,5.0,20.0,3.117506171,101.6595061,3.0,Kuala Lumpur,Kuala Lumpur,50603,25.2,88.26,2.7,Partially cloudy,2016-01-23,2016-01-23 19:39:41,False,5,19
2004,09/02/2016,21:54:50,indian,female,moderate,47.0,baby,big,green,formal,white,long_sleeve,purple,short,blankets,5,8,no,36.0,5.0,9.0,3.104091917,101.6675045,1.0,Kuala Lumpur,Kuala Lumpur,59200,27.9,84.28,2.0,Partially cloudy,2016-02-09,2016-02-09 21:54:50,False,1,21
2005,27/02/2016,1:08:35,malay,male,moderate,54.0,young,small,orange,formal,red,short_sleeve,red,short,blankets,3,9,yes,53.0,0.0,12.0,3.073559998,101.6490175,3.0,Petaling Jaya,Selangor,46990,27.0,73.66,5.2,Partially cloudy,2016-02-27,2016-02-27 01:08:35,False,5,1
2006,11/12/2015,5:54:38,malay,male,thin,45.0,toddler,big,brown,formal,yellow,short_sleeve,blue,long,blankets,4,10,yes,32.0,2.0,18.0,3.095904537,101.640922,2.0,Petaling Jaya,Selangor,46700,24.8,94.71,0.3,Partially cloudy,2015-12-11,2015-12-11 05:54:38,False,4,5
2007,13/01/2016,22:34:07,chinese,male,thin,32.0,no_kids,small,grey,formal,white,long_sleeve,black,long,clothes,6,7,yes,15.0,2.0,8.0,3.068315754,101.6443641,2.0,Subang Jaya,Selangor,47180,27.2,87.18,4.4,Partially cloudy,2016-01-13,2016-01-13 22:34:07,False,2,22
2008,06/12/2015,19:36:31,foreigner,female,fat,39.0,toddler,small,purple,casual,blue,long_sleeve,white,short,clothes,6,7,yes,51.0,2.0,11.0,3.122255554,101.7022268,2.0,Kuala Lumpur,Kuala Lumpur,55200,25.1,92.6,3.9,Partially cloudy,2015-12-06,2015-12-06 19:36:31,False,6,19
2009,10/01/2016,5:30:25,chinese,male,thin,57.0,baby,small,green,traditional,brown,short_sleeve,blue,long,clothes,6,8,no,22.0,0.0,17.0,3.13237175,101.6412402,3.0,Kuala Lumpur,Kuala Lumpur,47308,25.1,92.36,1.7,Partially cloudy,2016-01-10,2016-01-10 05:30:25,False,6,5
2010,16/12/2015,22:37:29,malay,female,fat,21.0,young,small,orange,casual,blue,long_sleeve,red,long,clothes,5,7,yes,35.0,3.0,9.0,3.114153547,101.6604995,1.0,Petaling Jaya,Selangor,50603,24.9,84.3,0.6,Partially cloudy,2015-12-16,2015-12-16 22:37:29,False,2,22
